,Smiles,basicOrAcidic,pKa
1639,Nc1n[nH]cc1[N+](=O)[O-],acidic,9.73
1640,CN(C)c1nc2ncncc2[nH]1,acidic,9.73
1641,NC(=O)C1CN2CCC1CC2,acidic,9.74
1642,Cc1cnc2c(O)cccc2c1,acidic,9.75
1643,Cc1nc([N+](=O)[O-])c[nH]1,acidic,9.75
1644,Cc1nc2c(O)ccc(O)c2n1C,acidic,9.75
1645,Oc1cccc2cccnc12,acidic,9.77
1646,C[N+](C)(C)CCCc1ccccc1O,acidic,9.78
1647,COc1cc(CO)ccc1O,acidic,9.79
1648,C[N+](C)(C)CCc1ccc(O)cc1,acidic,9.8
1649,C[N+](C)(C)CCCc1ccc(O)cc1,acidic,9.8
1650,C[n+]1c2ccccc2cc2cc(N)ccc21,acidic,9.8
1651,C=CC(CC(C)(C)C)c1ccc2cccnc2c1O,acidic,9.8
1652,COc1cc2c(cc1O)C1Cc3cc(OC)c(OC)cc3C(C2)N1C,acidic,9.8
1653,ON=C(Cl)c1ccccc1,acidic,9.8
1654,CCC(=O)CC(=O)CC,acidic,9.82
1655,OCc1ccc(O)cc1,acidic,9.82
1656,ONc1ncnc2nc[nH]c12,acidic,9.83
1657,OCc1cccc(O)c1,acidic,9.83
1658,Cc1n[nH]c2c1c(=O)n(C)c(=O)n2C,acidic,9.83
1659,Sc1nc2cc3ccccc3cc2[nH]1,acidic,9.84
1660,CNCC(O)c1cccc(O)c1,acidic,9.84
1661,Oc1ccc(Cl)cc1CN1CCOCC1,acidic,9.85
1662,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(O)c3C(C2)N1C,acidic,9.85
1663,Nc1cccc(O)c1,acidic,9.85
1664,Cn1cnc2cc(O)ccc21,acidic,9.85
1665,CC(C(N)=O)S(N)(=O)=O,acidic,9.86
1666,CC(C)C(=O)CC(=O)C(C)C,acidic,9.86
1667,Oc1cccc2cc3ccccc3cc12,acidic,9.88
1668,Oc1ccc(F)cc1,acidic,9.88
1669,Cc1ccc(S(N)(=O)=O)cc1,acidic,9.89
1670,CN(C)c1cccc2c(S(N)(=O)=O)cccc12,acidic,9.9
1671,CC(O)c1cccc(O)c1CO,acidic,9.9
1672,O=C1NC(=O)c2ccccc21,acidic,9.91
1673,C=Cc1ccc(O)cc1,acidic,9.91
1674,COc1ccc(-c2nc3ncncc3[nH]2)c(OC)c1,acidic,9.92
1675,CC(C)(C(N)=O)S(N)(=O)=O,acidic,9.92
1676,Cn1cnc2c1c(=O)[nH]c(=O)n2C,acidic,9.92
1677,OCc1ccccc1O,acidic,9.92
1678,Cc1ccc(O)c2ncccc12,acidic,9.93
1679,Nc1ncc2[nH]cnc2n1,acidic,9.93
1680,COc1ccc(S(N)(=O)=O)cc1,acidic,9.93
1681,CN(O)C(=O)C(C)(C)C,acidic,9.94
1682,CC(=O)CC(=O)C(C)(C)C,acidic,9.94
1683,NC(=O)Nc1ncnc2nc[nH]c12,acidic,9.95
1684,S=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1,acidic,9.96
1685,Oc1ccccc1,acidic,9.97
1686,Cc1cc(O)c(C(C)C)cc1Cl,acidic,9.98
1687,Oc1ccccc1-c1ccccc1,acidic,9.99
1688,C=CCc1ccc(O)c(OC)c1,acidic,10.0
1689,CC(=O)CC(=O)Nc1cccc(C)c1,acidic,10.0
1690,Cc1c(O)cncc1C1CCCCC1,acidic,10.0
1691,C[n+]1c2ccccc2cc2c(N)cccc21,acidic,10.0
1692,Nc1ccc([N+](=O)[O-])c(B(O)O)c1,acidic,10.0
1693,NN=C(N)c1ncnc2nc[nH]c12,acidic,10.0
1694,Cc1cccc(C=NO)n1,acidic,10.0
1695,COc1ccc(O)c(N)c1,acidic,10.0
1696,ON=C1C=CC(=NO)c2ncccc21,acidic,10.0
1697,Fc1cccc(NC(=S)c2cccc(Br)c2)c1,acidic,10.01
1698,Oc1ccc2[nH]cnc2c1,acidic,10.01
1699,CC[NH+](CC)Cc1cccc(C)c1O,acidic,10.02
1700,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,acidic,10.02
1701,C=CC(CC(C)(C)CC(C)(C)C)c1ccc2cccnc2c1O,acidic,10.03
1702,O=[N+]([O-])c1ccc(C=NO)cc1,acidic,10.03
1703,CNc1ncnc2nc[nH]c12,acidic,10.04
1704,Cc1cnc2c(O)cccc2c1C,acidic,10.05
1705,Nc1ccc(O)cc1,acidic,10.06
1706,C=CCc1ccc2cccnc2c1O,acidic,10.07
1707,O=[N+]([O-])c1ccc(S(=O)(=O)NCc2ccccc2)cc1,acidic,10.07
1708,COc1cccc(OC)c1O,acidic,10.09
1709,CC(C)(C)N(O)C(=O)c1ccccc1,acidic,10.1
1710,c1ccc(CCNc2ncnc3nc[nH]c23)cc1,acidic,10.1
1711,S=C(Nc1ccc(Cl)cc1)c1cccc(Br)c1,acidic,10.1
1712,COc1ccc2c(c1O)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,acidic,10.1
1713,NCc1ccccc1S(N)(=O)=O,acidic,10.11
1714,O=[N+]([O-])c1ccc(NC=S)cc1,acidic,10.11
1715,Cc1cc(N)c2ccccc2c1O,acidic,10.12
1716,COc1ccc(C(=S)Nc2ccc(Cl)c(Cl)c2)cc1,acidic,10.14
1717,ON=Cc1ccccn1,acidic,10.14
1718,NCc1cccc(S(N)(=O)=O)c1,acidic,10.14
1719,Nc1ncnc2cn[nH]c12,acidic,10.15
1720,NCc1ccc(S(N)(=O)=O)cc1,acidic,10.15
1721,Cc1ccc(O)c(CO)c1,acidic,10.15
1722,COc1ccc(O)c(C)c1,acidic,10.16
1723,CN(C)c1ccc(O)cc1,acidic,10.16
1724,O=[N+]([O-])c1cccc(C=CC=NO)c1,acidic,10.16
1725,Cc1cc2cccc(O)c2nc1C,acidic,10.2
1726,c1nc(NC2CCCCC2)c2[nH]cnc2n1,acidic,10.2
1727,CCC=CCc1nc(C(=O)[O-])cn1C(C(=O)[O-])C(C)(C)S,acidic,10.2
1728,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,acidic,10.2
1729,Nc1nc(N)nc([S-])n1,acidic,10.2
1730,CSc1nc(N)c2[nH]cnc2n1,acidic,10.2
1731,CC(C)(C)c1ccc2c(c1)C(=O)NC2=O,acidic,10.21
1732,Cc1ccccc1NC(=S)c1ccccc1,acidic,10.21
1733,CC(=O)C1CCCCC1=O,acidic,10.21
1734,Cc1ccc(O)cc1,acidic,10.22
1735,Cc1ccccc1O,acidic,10.22
1736,CN(C)c1ncc2[nH]cnc2n1,acidic,10.22
1737,CCCCCOc1ccc(O)cc1,acidic,10.23
1738,O=C([O-])C=NO,acidic,10.23
1739,CN(C)C=Nc1cccc(O)c1,acidic,10.23
1740,CCCOc1ccc(O)cc1,acidic,10.23
1741,S=C(Nc1ccc(Br)cc1)c1ccc(Cl)cc1,acidic,10.24
1742,S=c1[nH]c2ccccc2[nH]1,acidic,10.24
1743,COc1ccc(O)cc1,acidic,10.24
1744,COc1ccc(O)cc1C,acidic,10.24
1745,S=C(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1,acidic,10.25
1746,CS(=O)(=O)c1ccc(S(=O)(=O)NCc2ccccc2)cc1,acidic,10.25
1747,C=CC1CNC(=S)O1,acidic,10.25
1748,CC(C)(C)c1ccc(O)cc1,acidic,10.27
1749,Oc1ccccc1CN1CCOCC1,acidic,10.27
1750,Fc1cccc(NC(=S)c2ccccc2)c1,acidic,10.29
1751,Oc1ccc2c(c1)CCC2,acidic,10.29
1752,Nc1cccc2c(O)cccc12,acidic,10.3
1753,Cc1cc(O)ccc1N=Nc1ccc2c(c1)Cc1ccccc1-2,acidic,10.3
1754,O=[N+]([O-])c1cccc(NC=S)c1,acidic,10.3
1755,Cc1cc(O)ccc1C(C)C,acidic,10.31
1756,Fc1ccc(NC(=S)c2cccc(Br)c2)cc1,acidic,10.32
1757,Oc1ccc2c(c1)CCCC2,acidic,10.33
1758,Cc1nc(Cc2ccccc2)c(O)o1,acidic,10.34
1759,Cc1ccc(C(C)C)cc1O,acidic,10.35
1760,Cc1ccc(C)c(O)c1,acidic,10.36
1761,O=C1CSc2ncnc(N3CCOCC3)c2N1,acidic,10.37
1762,CC(=O)c1ccccc1O,acidic,10.37
1763,Nc1ccc(O)c(N)c1,acidic,10.4
1764,Cc1cc(N)c(O)cc1C,acidic,10.4
1765,Fc1ccc(NC(=S)c2ccc(Cl)cc2)cc1,acidic,10.41
1766,ON=Cc1ccnc2ccccc12,acidic,10.42
1767,S=C(Nc1ccc(Br)cc1)c1ccccc1,acidic,10.42
1768,C=C(C)C=C(C)O,acidic,10.42
1769,Cn1c(N)nc2nc[nH]c2c1=O,acidic,10.43
1770,O=[N+]([O-])c1cccc2c[n+](CCCO)ccc12,acidic,10.45
1771,Oc1cccc2c1CCCC2,acidic,10.46
1772,COc1cc(CN)ccc1O,acidic,10.47
1773,S=C(Nc1ccccc1)c1cccc(Br)c1,acidic,10.49
1774,Cc1cccc2c1C(=O)NC2=O,acidic,10.49
1775,CC(=O)c1ccccc1NN=C1C(=O)CC(C)(C)CC1=O,acidic,10.5
1776,Cc1cccnc1C=NO,acidic,10.5
1777,CN(C)c1ncnc2nc[nH]c12,acidic,10.5
1778,C=CCc1c(C)nn(C)c1O,acidic,10.5
1779,O=C([O-])C=CC([O-])=CC(=O)CC(=O)[O-],acidic,10.5
1780,Cc1cccc(O)c1C,acidic,10.51
1781,NC(=O)c1ccncc1,acidic,10.52
1782,ON=Cc1ccc(Cl)cc1,acidic,10.54
1783,CN(C)C=Nc1ccc(O)cc1,acidic,10.54
1784,CNc1ncnc2[nH]ncc12,acidic,10.55
1785,O=S(=O)([O-])c1c(O)ccc2[nH]ncc12,acidic,10.55
1786,Cc1cc(C(C)C)ccc1O,acidic,10.56
1787,CCCS,acidic,10.56
1788,Cc1ccc(O)c(C)c1,acidic,10.56
1789,C[n+]1ccccc1C(C)(O)O,acidic,10.57
1790,CONc1cc(=O)n(C)c(=O)n1C,acidic,10.58
1791,O=[N+]([O-])c1ccc2[nH]cnc2c1,acidic,10.58
1792,Cc1cc(C)c2cccc(O)c2n1,acidic,10.6
1793,CCCCCCCCCc1c(O)n[nH]c1-c1ccccc1,acidic,10.6
1794,c1ccc2c(c1)[nH]c1c2cc[n+]2cc3c(cc12)CCCC3,acidic,10.6
1795,COC(=O)CC(C)=O,acidic,10.6
1796,Nc1ccc(S(N)(=O)=O)cc1,acidic,10.6
1797,Cc1cccc(C)c1O,acidic,10.6
1798,CNCCc1ccc(O)c(O)c1,acidic,10.61
1799,Oc1ccccc1-c1ccccn1,acidic,10.63
1800,Cc1ccc(C(=S)Nc2cccc(F)c2)cc1,acidic,10.63
1801,Cc1cc(C)c(C)c(O)c1,acidic,10.64
1802,CCOC(=O)CC(C)=O,acidic,10.66
1803,ONc1ccccc1,acidic,10.68
1804,CC(C)(C)Cc1ccccc1O,acidic,10.69
1805,COC(=O)C1C(O)CCC2C[n+]3ccc4c([nH]c5ccccc54)c3CC21,acidic,10.69
1806,CCC(=NO)NO,acidic,10.7
1807,ON=C(NO)c1ccccc1,acidic,10.7
1808,ON=C(Cc1ccccc1)NO,acidic,10.7
1809,CC(C)(C)Cc1ccc(O)cc1,acidic,10.71
1810,CC(C)(C=CC(=O)[O-])c1ccccc1O,acidic,10.71
1811,O=S(=O)(NCc1ccccc1)c1ccc(Br)cc1,acidic,10.71
1812,S=C(NC(=S)c1ccccc1)Nc1ccccc1,acidic,10.72
1813,Cc1ccc(O)c(C(C)C)c1,acidic,10.73
1814,CCOC(=O)CC(=O)c1ccc(C)cc1,acidic,10.73
1815,CC(=NO)NO,acidic,10.75
1816,NC(=S)Nc1ccc([N+](=O)[O-])cc1,acidic,10.75
1817,Cc1cc(C)c(C(C)C)cc1O,acidic,10.76
1818,CCc1cc(C(C)C)ccc1O,acidic,10.77
1819,Fc1ccc(NC(=S)c2ccccc2)cc1,acidic,10.77
1820,Nc1nc(N)c2[nH]cnc2n1,acidic,10.77
1821,CCCCS,acidic,10.78
1822,FC(F)(F)c1cccc(NC=S)c1,acidic,10.78
1823,Cc1cc(O)c(C(C)C)cc1C,acidic,10.79
1824,Nc1nc(N)c2[nH]c(N)nc2n1,acidic,10.79
1825,CC(=O)C(C)C(C)=O,acidic,10.79
1826,Cc1ccc(C(=S)Nc2ccc(Cl)cc2)cc1,acidic,10.8
1827,CN1C(=O)C(C)(C)NC1=S,acidic,10.8
1828,S=CNc1ccc(Cl)cc1,acidic,10.8
1829,S=CNc1cccc(Cl)c1,acidic,10.8
1830,Cc1ccc(C(=S)Nc2ccc(Br)cc2)cc1,acidic,10.81
1831,Cc1ccc(NC(=S)c2ccccc2)cc1,acidic,10.81
1832,COC(=O)c1cccc(NC=S)c1,acidic,10.81
1833,CCN(CC)Cc1ccccc1O,acidic,10.82
1834,Oc1ccccc1CN1CCCC1,acidic,10.83
1835,Nc1cc(N)c2cccnc2c1O,acidic,10.83
1836,Oc1ccccc1C1CCNCCNCCCNCCN1,acidic,10.84
1837,Nc1ncnc2[nH]ncc12,acidic,10.84
1838,[O-]B(O)c1cccc(O)c1,acidic,10.84
1839,CCc1c(O)ccc(C(C)C)c1C,acidic,10.85
1840,S=C(Nc1ccc(Cl)cc1)c1ccccc1,acidic,10.85
1841,O=[N+]([O-])c1ccc(C(=NO)c2ccccc2)cc1,acidic,10.85
1842,COc1ccc(C=NO)cc1OC,acidic,10.85
1843,C=C(C)C=C(O)C=C(C)C,acidic,10.85
1844,CCN(CC)Cc1cc(OC)ccc1O,acidic,10.86
1845,Cc1ccccc1C(=S)Nc1ccccc1,acidic,10.87
1846,Oc1cccc2c1Nc1ccccc1N2,acidic,10.88
1847,Nc1ccc(S(=O)(=O)NCc2ccco2)cc1,acidic,10.89
1848,Cc1ccc(NC(=S)c2cccc(Br)c2)cc1,acidic,10.89
1849,NC(=S)C(N)=S,acidic,10.89
1850,COc1ccccc1C=NO,acidic,10.89
1851,Cn1nc(-c2ccccc2)cc1O,acidic,10.9
1852,Cc1nn(C)c(O)c1-c1ccccc1,acidic,10.9
1853,Cc1nn(C)c(O)c1Cc1ccccc1,acidic,10.9
1854,COc1cccc(OC)c1-c1nc2cnccc2[nH]1,acidic,10.9
1855,CC1=CC(C)(C)SC(=S)N1,acidic,10.9
1856,CCNc1ncnc2[nH]ncc12,acidic,10.9
1857,Cc1cc(C)c(O)c(C)c1,acidic,10.9
1858,O=C([O-])c1c(O)ccc2ccccc12,acidic,10.92
1859,c1ccc(CNc2ncnc3[nH]ncc23)cc1,acidic,10.93
1860,COc1ccc(C(=S)Nc2ccc(Cl)cc2)cc1,acidic,10.93
1861,Oc1c(C(Nc2nc3ccccc3s2)c2ccccn2)ccc2cccnc12,acidic,10.94
1862,[S-]c1ncnc2nc[nH]c12,acidic,10.94
1863,Cc1ccc(C=NO)cc1,acidic,10.94
1864,COC(=O)c1ccc(NC=S)cc1,acidic,10.95
1865,Cc1ccc(C(=S)Nc2ccc(F)cc2)cc1,acidic,10.97
1866,C=C(C=C(C)O)C(C)(C)C,acidic,10.97
1867,COc1ccc(C=NO)cc1,acidic,10.98
1868,CC(C)Nc1ncnc2[nH]ncc12,acidic,10.99
1869,Nc1c2c(ncn2Cc2ccccc2)nc[n+]1[O-],acidic,11.0
1870,CCCCCCCCCCc1c(-c2ccccc2)n[nH]c1O,acidic,11.0
1871,CN(C)c1ncnc2[nH]ncc12,acidic,11.0
1872,CN(C)C=Nc1ccccc1O,acidic,11.02
1873,S=C1NCCO1,acidic,11.05
1874,COc1cccc(CN)c1O,acidic,11.06
1875,CC(=S)Nc1ccc(Cl)cc1,acidic,11.06
1876,Nc1ccc(-c2ccc(N=Cc3ccccc3O)cc2)cc1,acidic,11.07
1877,c1cnc2nc[nH]c2c1,acidic,11.08
1878,Cc1cccc(CN(C)C)c1O,acidic,11.1
1879,CC(C)(C)c1cc(C=CC(=O)[O-])cc(C(C)(C)C)c1O,acidic,11.1
1880,NC(=S)Nc1cccc([N+](=O)[O-])c1,acidic,11.1
1881,Cc1n[nH]c2ncnc(N)c12,acidic,11.11
1882,O=c1cc[nH]cc1,acidic,11.12
1883,CC(=O)C(C)C(=O)c1ccccc1,acidic,11.13
1884,CC(C)(C)S,acidic,11.14
1885,Cc1cc(C)c(O)c(C(C)C)c1,acidic,11.18
1886,OC(CBr)(Oc1ccccc1)c1ccccc1,acidic,11.18
1887,CN(C)c1ccc(C(=S)Nc2ccccc2)cc1,acidic,11.18
1888,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,acidic,11.2
1889,C=CC(C)=CC(C)C(=O)CC(O)CC1CC(=O)NC(=O)C1,acidic,11.2
1890,c1cncc(-c2nc3ccccc3[nH]2)c1,acidic,11.21
1891,CCCCNc1ncnc2[nH]ncc12,acidic,11.21
1892,O=C1CC(c2ccccc2)NC(=O)N1,acidic,11.22
1893,Cc1ccc(O)c(CN(C)C)c1,acidic,11.22
1894,Cc1ccc(OC(O)(CBr)c2ccccc2)cc1,acidic,11.23
1895,CN1C(=O)C2(CCCCC2)NC1=S,acidic,11.23
1896,CN1Cc2[nH]cnc2N(C)C1=O,acidic,11.25
1897,Fc1ccc(NC=S)cc1,acidic,11.25
1898,COc1cccc(OC)c1-c1nc2ncccc2[nH]1,acidic,11.26
1899,COc1ccc(C(=S)Nc2ccccc2)cc1,acidic,11.27
1900,CNc1nc(C)nc2[nH]ncc12,acidic,11.27
1901,Cc1nn(-c2ccccc2)c(O)c1C,acidic,11.3
1902,ON=C(c1ccccc1)c1ccccc1,acidic,11.3
1903,NNC(=O)CF,acidic,11.3
1904,O=C1[N-]C(=S)NC(=O)C1C1C=CCCC1,acidic,11.31
1905,CCC(C(C)=O)C(C)=O,acidic,11.33
1906,NC(=NO)C(N)=NO,acidic,11.34
1907,CN(C)c1ccc(C=NO)cc1,acidic,11.34
1908,CCOC(C)=NO,acidic,11.37
1909,Cc1n[nH]c(O)c1-c1ccccc1,acidic,11.4
1910,Cc1ccc(S(=O)(=O)NC(CC(N)=O)C(=O)[O-])cc1,acidic,11.4
1911,Oc1c2c(nn1-c1ccccc1)CCCC2,acidic,11.4
1912,CCCc1c(C)nn(-c2ccccc2)c1O,acidic,11.4
1913,CC(C)N(Cc1ccccc1O)C(C)C,acidic,11.4
1914,CN1CC(=O)NC1=O,acidic,11.4
1915,CNc1nc(SC)nc2[nH]ncc12,acidic,11.4
1916,O=C([O-])CNS(=O)(=O)c1ccccc1,acidic,11.4
1917,Oc1cc(-c2ccccc2)n[nH]1,acidic,11.4
1918,CCCC(C)C1C(=O)NC(=S)N=C1[O-],acidic,11.41
1919,CC(=NO)C(=O)[O-],acidic,11.43
1920,OCc1nc2cc(Cl)ccc2[nH]1,acidic,11.46
1921,CN(C)Cc1cc(C(C)(C)C)ccc1O,acidic,11.48
1922,CN(C)Cc1cc(CC(C)(C)C)ccc1O,acidic,11.48
1923,CN(C)Cc1cc(OCc2ccccc2)ccc1O,acidic,11.48
1924,CCc1c(C)nn(-c2ccccc2)c1O,acidic,11.5
1925,Cc1ccc(C(=S)Nc2ccccc2)cc1,acidic,11.5
1926,CC(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(=O)[O-],acidic,11.5
1927,NNC(=O)c1cccnc1,acidic,11.5
1928,Cc1ccc2[nH]c(CO)nc2c1,acidic,11.5
1929,O=C1NCc2[nH]cnc2N1,acidic,11.52
1930,CCNC(=S)OC(C)C,acidic,11.52
1931,Cc1cccc(NC=S)c1,acidic,11.55
1932,CC(=O)c1cc(C)c(C)cc1O,acidic,11.56
1933,CNC(=S)OC(C)C,acidic,11.56
1934,Cc1nn(-c2ccccc2)c(O)c1C(C)C,acidic,11.6
1935,Cc1nn(-c2ccccc2)c(O)c1C1CCCCC1,acidic,11.6
1936,Nc1nc([S-])c2[nH]cnc2n1,acidic,11.6
1937,[O-]c1ncncc1O,acidic,11.61
1938,Oc1nc2cc3ccccc3cc2[nH]1,acidic,11.62
1939,Cc1ccc(NC=S)cc1,acidic,11.64
1940,O=C(c1ccc([N+](=O)[O-])cc1)c1cc[nH]n1,acidic,11.68
1941,COc1cnccc1C(O)O,acidic,11.7
1942,COc1ccc(NC=S)cc1,acidic,11.74
1943,CN(C)c1cccc(NC=S)c1,acidic,11.78
1944,Cc1ccc(S(=O)(=O)NC(CCC(N)=O)C(=O)[O-])cc1,acidic,11.8
1945,OC(c1ccncc1)(c1ccncc1)c1ccncc1,acidic,11.8
1946,CCOO,acidic,11.8
1947,CC(=O)C(C)C(=O)C(C)C,acidic,11.8
1948,CCOC(=O)C(Cc1ccccc1)C(C)=O,acidic,11.81
1949,CC(C)(C)c1cc(C=CCl)cc(C(C)(C)C)c1O,acidic,11.82
1950,NNC(=O)c1ccccn1,acidic,11.84
1951,NC(=S)c1ccc([N+](=O)[O-])cc1,acidic,11.84
1952,COc1ccc(NC(=S)c2ccc(OC)cc2)cc1,acidic,11.85
1953,CC(=O)c1cc[nH]n1,acidic,11.85
1954,CN1CCC(=O)NC1=O,acidic,11.86
1955,CCOC(=O)C(Cc1cccc(C)c1)C(C)=O,acidic,11.87
1956,CCOC(=O)C(Cc1ccc(C)cc1)C(C)=O,acidic,11.88
1957,CNC(=N)CCNS(=O)(=O)c1ccc(C)cc1,acidic,11.9
1958,Cc1nn(-c2ccccc2)c(O)c1-c1ccccc1,acidic,11.9
1959,O=C1Nc2ccccc2C1=O,acidic,11.9
1960,CCOC(=O)C1CCCCC1=O,acidic,11.9
1961,C=C(C)C1=C(O)CC(C)CC1,acidic,11.95
1962,COc1ccc(NC(C)=S)cc1,acidic,11.96
1963,O=C(c1ccccc1)c1cc[nH]n1,acidic,11.97
1964,OCCC[n+]1cc(Br)c2ccccc2c1,acidic,11.99
1965,NC(=S)Nc1cccc(Cl)c1,acidic,12.0
1966,Cc1ccc(C(=O)c2cc[nH]n2)cc1,acidic,12.02
1967,COc1cc(S(C)=O)ccc1-c1nc2[nH]ncc2[nH]1,acidic,12.02
1968,c1ccc(-c2nc3ccccc3[nH]2)nc1,acidic,12.05
1969,OCc1nc2ccccc2[nH]1,acidic,12.09
1970,CC(C)OO,acidic,12.1
1971,[O-]c1ncnc2nc[nH]c12,acidic,12.1
1972,CC(=O)c1cccc(NC(N)=S)c1,acidic,12.1
1973,NC(=O)c1ccccn1,acidic,8.9
1974,CCSC(C)(O)O,acidic,12.13
1975,COCC(=O)NN,acidic,12.14
1976,S=C(NCc1ccccc1)c1ccccc1,acidic,12.16
1977,CCc1c(O)nn(-c2ccccc2C(=O)[O-])c1C,acidic,12.2
1978,Oc1cc(-c2ccccc2)nn1-c1ccccc1,acidic,12.2
1979,OC(O)c1ccncc1,acidic,12.2
1980,Oc1nc2cc3c(cc2[nH]1)CCCC3,acidic,12.21
1981,CCc1c(O)nn(-c2ccccc2)c1C,acidic,12.3
1982,COc1cc(C(N)=O)ccc1-c1nc2nn(C)cc2[nH]1,acidic,12.3
1983,CCOC(=O)c1ccccc1-n1nc(O)cc1C,acidic,12.3
1984,Cc1nc2c(N)cccc2[nH]1,acidic,12.3
1985,S=CNCc1ccccc1,acidic,12.3
1986,Cc1cc(C(F)(F)F)n[nH]1,acidic,12.33
1987,CCOC(=O)c1ccccc1-n1nc(O)c(CC)c1C,acidic,12.4
1988,Cc1cc(O)nn1-c1ccccc1C(=O)N1CCCCC1,acidic,12.4
1989,CO[n+]1ccccc1N,acidic,12.4
1990,OC(O)c1ccccc1,acidic,12.43
1991,NNC(=O)c1ccccc1,acidic,12.45
1992,NNC(=O)c1cccc(N)c1,acidic,12.45
1993,NC(=S)c1ccc(Br)cc1,acidic,12.46
1994,O=C([O-])c1ccccc1-n1nc(O)cc1-c1ccccc1,acidic,12.5
1995,c1ccc2cc3[nH]cnc3cc2c1,acidic,12.52
1996,c1ccc2c(c1)ccc1nc[nH]c12,acidic,12.54
1997,CC1=NCCc2c1[nH]c1ccc([N+](=O)[O-])cc21,acidic,12.55
1998,Nc1ccc(C(=O)[O-])c2ncccc12,acidic,12.58
1999,c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1,acidic,12.6
2000,c1ccc2[nH]cnc2c1,acidic,12.63
2001,S=C(N=Nc1ccc2ccccc2c1)NNc1ccc2ccccc2c1,acidic,12.68
2002,Brc1cn[nH]c1,acidic,12.69
2003,CCOC(=O)C(CC)C(C)=O,acidic,12.74
2004,Nc1nc2cc3ccccc3cc2[nH]1,acidic,12.8
2005,CC(C)(C)OO,acidic,12.8
2006,CC(C)CNC=S,acidic,12.8
2007,CCC(CC(C)C)OO,acidic,12.8
2008,NNC(=O)c1ccccc1N,acidic,12.8
2009,NCc1nc2ccccc2[nH]1,acidic,12.8
2010,OCO,acidic,12.83
2011,OC(c1ccccc1)c1ccccn1,acidic,12.85
2012,CCc1nc2cc3ccccc3cc2[nH]1,acidic,12.9
2013,Oc1cc(-c2ccccc2)n(-c2ccccc2)n1,acidic,12.9
2014,COc1cccnc1C(O)O,acidic,12.95
2015,CSc1nc2cc3c(cc2[nH]1)CCCC3,acidic,13.0
2016,CC(=S)NCc1ccccc1,acidic,13.0
2017,O=C(NCO)c1ccccc1,acidic,13.05
2018,OCC[n+]1cc(Br)c2ccccc2c1,acidic,13.08
2019,O=C([O-])CCc1nc2ccccc2[nH]1,acidic,13.1
2020,CCOC(=O)Cc1nc2ccccc2[nH]1,acidic,13.1
2021,OC(c1ccncc1)(c1ccccn1)c1ccccn1,acidic,13.13
2022,N#CCC[n+]1cccc(C(N)=O)c1,acidic,13.16
2023,OCC(Cl)Cl,acidic,13.18
2024,C#CCO,acidic,13.28
2025,N#CCC[n+]1ccc(C(N)=O)cc1,acidic,13.3
2026,O=C1CC(Sc2ccccc2)N1,acidic,13.33
2027,Cc1ccc(SC2CC(=O)N2)cc1,acidic,13.45
2028,Nc1ccccc1[N+](=O)[O-],acidic,13.45
2029,c1ccc(-c2c[nH]cn2)cc1,acidic,13.48
2030,[O-][N+]([O-])=C(CO)CO,acidic,13.5
2031,C[n+]1c(N)ccnc1[O-],acidic,13.5
2032,c1ccc(-c2cn[nH]c2)cc1,acidic,13.64
2033,CC1=NN(c2ccccc2)C(=O)C1=Cc1c(C)nn(-c2ccccc2)c1O,acidic,13.8
2034,NC(=O)Nc1ccc([N+](=O)[O-])cc1,acidic,14.0
2035,OCCO,acidic,14.04
2036,c1cn[nH]c1,acidic,14.18
2037,COCCSC(C)O,acidic,14.21
2038,Nc1ccc2cn[nH]c2c1,acidic,14.3
2039,OCCCl,acidic,14.37
2040,c1c[nH]cn1,acidic,14.47
2041,Cc1nccc2c1[nH]c1ccccc12,acidic,14.5
2042,COc1ccc2[nH]c3c(C)nccc3c2c1,acidic,14.56
2043,CC(C)(C)C(=O)NC(O)C(Cl)(Cl)Cl,acidic,14.65
2044,Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N,acidic,14.68
2045,COCCO,acidic,14.88
2046,CC1=NCCc2c1[nH]c1ccccc21,acidic,14.9
2047,Cc1cc(C)[nH]n1,acidic,15.0
2048,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,acidic,15.34
2049,CO,acidic,15.52
2050,CCCCO,acidic,15.58
2051,COc1ccc2c3c([nH]c2c1)C(C)NCC3,acidic,15.6
2052,Cn1c(CO)nc2ccccc21,acidic,15.84
2053,CC1NCCc2c1[nH]c1ccc(N)cc21,acidic,16.0
2054,CC(C)O,acidic,16.14
2055,c1cc[nH]c1,acidic,16.5
2056,CC(C)(C)O,acidic,17.03
2057,Nc1ccncn1,acidic,18.4
2058,Nc1ncccn1,acidic,20.5
2059,Cc1cccc(S(=O)(=O)O)c1,acidic,-6.56
