,Smiles,basicOrAcidic,pKa
4457,COc1cc(N)cc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,basic,9.07
4458,CC(CCCNCc1ccccc1)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,basic,9.07
4459,NC(CCc1ccc([N+](=O)[O-])cc1)C(=O)[O-],basic,9.1
4460,CCCCCN(CCO)CC(O)CC,basic,9.1
4461,CCCCCN(CC(C)O)CC(O)CC,basic,9.1
4462,C1=C(c2ccccc2)C2CCN1CC2,basic,9.1
4463,c1ccc(N=C(Nc2ccccc2)Nc2ccccc2)cc1,basic,9.1
4464,Nc1ccncc1C(=O)[O-],basic,9.1
4465,CN1CC(O[Si](C)(C)C)C1,basic,9.1
4466,CCC(O)CN(CC)CCO,basic,9.1
4467,Cc1cccc(N=CN(C)C)c1,basic,9.11
4468,Cn1cnc2c([O-])ncnc21,basic,9.11
4469,C=C(C)C(=O)OCCNCCCC,basic,9.12
4470,COc1c(Cl)cc(Cl)c([O-])c1C(=O)NC1CCN(C)CC1,basic,9.12
4471,CCN1CCCC1CNC(=O)c1c([O-])c(Br)cc(Br)c1OC,basic,9.12
4472,CCN1CCCC1CNC(=O)c1c([O-])c(Cl)cc(Cl)c1OC,basic,9.12
4473,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,basic,9.12
4474,c1ccc(C2CN3CCCC3c3ccccc32)cc1,basic,9.12
4475,CNC(CO)CO,basic,9.12
4476,CC1CC23C4CCCN2CCCC3C(CC4O)C1=O,basic,9.13
4477,CN1CCC(n2nc(-c3ccccc3)c(Cc3ccccc3)c2[O-])CC1,basic,9.13
4478,CCOC(=O)CCN,basic,9.13
4479,CC(N)CCc1ccc(O)cc1,basic,9.14
4480,CNc1cnccc1N,basic,9.14
4481,O=C([O-])C12CNCCC1O2,basic,9.14
4482,CCc1c(-c2ccccc2)nn(C2CCN(C)CC2)c1[O-],basic,9.15
4483,N=C1CCCCC1,basic,9.15
4484,Cc1cnccc1N,basic,9.15
4485,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,basic,9.16
4486,Nc1ccncc1,basic,9.16
4487,Cn1c(=NN)ccc2ccccc21,basic,9.17
4488,CCc1cnccc1N,basic,9.17
4489,NCCC(=O)Oc1ccc([N+](=O)[O-])cc1,basic,9.17
4490,CCCCCCCCCCCCCCCCN(CC(C)O)CC(C)O,basic,9.19
4491,Cn1cnc2cnc([O-])nc21,basic,9.19
4492,CCCc1c(C)[n-]n(C2CCN(C)CC2)c1=O,basic,9.2
4493,CCCCCN(CC(O)CC)CC(O)CC,basic,9.2
4494,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,basic,9.2
4495,OCCN(CCO)CCc1nnn[nH]1,basic,9.2
4496,CCC(O)CN(CC)CC(C)O,basic,9.2
4497,CC(O)CN(CCO)C(C)(C)C,basic,9.2
4498,COc1ccc2[nH]c3c(c2c1)CCN=C3C,basic,9.21
4499,NC1CCc2ccccc21,basic,9.21
4500,NC(Cc1ccncc1)C(=O)[O-],basic,9.22
4501,O=C(CCN1CCCCC1)c1ccccc1,basic,9.23
4502,CC(CN1CCCC(C)(C)C1)Nc1ccccn1,basic,9.23
4503,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,basic,9.23
4504,CC(C)SCCN,basic,9.23
4505,O=C([O-])CNCCc1nnn[n-]1,basic,9.23
4506,Cc1ccccc1CN,basic,9.23
4507,C[n+]1c([S-])nc([O-])c2ccccc21,basic,9.23
4508,CC(C)(C)N1CC(O[Si](C)(C)C)C1,basic,9.24
4509,CN1CCCCCCN(C)CCCCCC1,basic,9.24
4510,NCc1ccc(Cl)cc1,basic,9.24
4511,C#CCCCCN(C)C,basic,9.24
4512,O=C1C=CN2CC3CC(CN4CCCCC34)C2C1,basic,9.25
4513,CCN(CC)CCC(C)=O,basic,9.25
4514,C=C(C)C(=O)NCCCN(C)C,basic,9.25
4515,NC(Cc1cccnc1)C(=O)[O-],basic,9.26
4516,O=C([O-])C1CCCN1C(=O)C1CCCN1,basic,9.27
4517,NCC(O)C(=O)[O-],basic,9.27
4518,NCCC#CC#CCCC(=O)[O-],basic,9.27
4519,CC(=O)OC1CN2CCC1CC2,basic,9.27
4520,CC(O)C1CCC2C3CCC4CC(N)CCC4(C)C3CCC12C,basic,9.28
4521,CN(C)CCC(c1ccccc1)c1ccccn1,basic,9.29
4522,Cc1cc([O-])[nH+]c([O-])n1,basic,9.29
4523,CCN(CC)CCCC#N,basic,9.29
4524,CC(C)C(=O)C(C)(C)CN(C)C,basic,9.3
4525,CCCCN(CC(C)O)CC(C)O,basic,9.3
4526,Nc1c2ccccc2nc2c(N)cccc12,basic,9.3
4527,Nc1cc(C=Cc2ccccc2)nc2ccccc12,basic,9.3
4528,NCC=C(Cl)Cl,basic,9.3
4529,NCC(O)CO,basic,9.3
4530,[O-]c1cc[n+](C2OC(CO)C(O)C2O)c([O-])n1,basic,9.3
4531,CC(N)Cc1ccc(O)cc1,basic,9.3
4532,COc1ccc2c(c1OC(C)=O)C13CCN(C)C(C2)C1CCC(OC)C3,basic,9.31
4533,CCOC(=O)c1cnc2cc([N+](=O)[O-])ccc2c1[O-],basic,9.32
4534,CCN(CC)CCSC(C)C,basic,9.32
4535,c1ccc(NC2=NCCCO2)cc1,basic,9.33
4536,NC(CCC(=O)[O-])C(=O)[O-],basic,9.33
4537,CC(O)CN(CC(C)O)C(C)C,basic,9.33
4538,C=CCN(CC=C)CCCNC(=O)C=N[O-],basic,9.34
4539,COc1ccc(N=CN(C)C)cc1,basic,9.35
4540,C=CCNCC=C,basic,9.35
4541,NC1CCCCCC1O,basic,9.35
4542,CC(O)CN(CC(C)O)C(C)(C)C,basic,9.36
4543,CN(C)CCO,basic,9.36
4544,COCCCN(C)C,basic,9.36
4545,CC(N)c1ccccc1,basic,9.36
4546,CNCCc1ccc(O)cc1,basic,9.36
4547,C=C(C)C(=O)NCCN(CC)CC,basic,9.37
4548,C=C1CC1CC(N)C(=O)[O-],basic,9.37
4549,Cc1cccc(CN)c1,basic,9.37
4550,CC1CCCCC1=N,basic,9.38
4551,COc1ccc(CN)cc1OC,basic,9.39
4552,CCC(O)CN(CCO)C(C)(C)C,basic,9.4
4553,CC(Cc1ccccc1)N(C)C,basic,9.4
4554,CN(C)CCC(c1ccccc1)c1ccccc1,basic,9.4
4555,CCCCCCCCCCCCCCCCCCN(CC(C)O)CC(C)O,basic,9.4
4556,Nc1nc(N)nc([O-])n1,basic,9.4
4557,[O-]c1ccncc1Br,basic,9.4
4558,COC(=O)C1CN2CCC1CC2,basic,9.4
4559,Nc1nc([O-])c2ncn(C3OC(CO)C(O)C3O)c2n1,basic,9.41
4560,CSCCN,basic,9.41
4561,COc1cccc(CN)c1OC,basic,9.41
4562,Nc1nccc([O-])n1,basic,9.42
4563,NCCc1ccc([N+](=O)[O-])cc1,basic,9.42
4564,Cc1nc([O-])n[nH]1,basic,9.43
4565,NCCOCCO,basic,9.43
4566,CCCSCCN,basic,9.43
4567,CN(C)CCNC(=O)C=N[O-],basic,9.43
4568,Cc1cc(N)c2ccccc2n1,basic,9.44
4569,CCN(CC)Cc1ccccc1,basic,9.44
4570,Cc1cc(N)ccn1,basic,9.44
4571,CC(C)NCC(O)COc1ccccc1,basic,9.45
4572,Nc1cc(N)c2ccccc2n1,basic,9.45
4573,CCCCNCc1ccccc1,basic,9.46
4574,C=C(C)C1CNC(C(=O)[O-])C1CC(N)=O,basic,9.47
4575,CCCCCCCCNCc1ccc(C)cc1,basic,9.47
4576,CN=C1CCCCC1C,basic,9.47
4577,CCCCCCCCCNCc1ccc(C)cc1,basic,9.48
4578,CCCCCCCCCCNCc1ccc(C)cc1,basic,9.48
4579,CCSCCN,basic,9.48
4580,c1ccc2c(c1)CCNC2,basic,9.48
4581,CC1(O)CCCCC1N,basic,9.49
4582,CN(C)CCC(=O)C(C)(C)C,basic,9.49
4583,Nc1ccc(C=Cc2cc(N)c3ccccc3n2)cc1,basic,9.5
4584,CCOc1ccc2nc(C=Cc3ccccc3)cc(N)c2c1,basic,9.5
4585,CCOc1ccc2nc(C=CC=Cc3ccccc3)cc(N)c2c1,basic,9.5
4586,C=CCN(C)CCCNC(=O)C=N[O-],basic,9.5
4587,c1ccc(CN2CCCC2)cc1,basic,9.51
4588,Cc1ccc(CN)cc1,basic,9.51
4589,C=C(C)C1CNC(C(=O)[O-])C1CC(=O)OC,basic,9.52
4590,COc1ccc(CC(C)N)cc1,basic,9.53
4591,NCCC[n+]1cc(Br)c2ccccc2c1,basic,9.53
4592,C[Se]CCN,basic,9.53
4593,CCC(N)CO,basic,9.53
4594,CC(C)(C)N1NC2CCC1CC2,basic,9.54
4595,CCN1CCCC1CNC(=O)c1c(OC)ccc(Cl)c1[O-],basic,9.54
4596,CCN1CCCC1CNC(=O)c1c([O-])cccc1OC,basic,9.54
4597,CCN(CC)CCCNS(=O)(=O)c1ccc(OC)c(OC)c1OC,basic,9.54
4598,CCc1ccc(OC)c(C(=O)NCC2CCCN2CC)c1[O-],basic,9.54
4599,CCc1cc(CC)c(OC)c(C(=O)NCC2CCCN2CC)c1[O-],basic,9.54
4600,O=C([O-])C1CCN1,basic,9.54
4601,COc1cc2c(cc1O)CCN1Cc3c(ccc(OC)c3OC)CC21,basic,9.55
4602,NCCO,basic,9.55
4603,CNCC(O)CO,basic,9.55
4604,CN(C)Cc1ccc(NC(=O)C=N[O-])cc1,basic,9.56
4605,CC1=NCCCC1,basic,9.57
4606,CCOC(=O)c1ccc(CCN)cc1,basic,9.58
4607,C=CCc1ccccc1OCC(O)CNC(C)C,basic,9.59
4608,O=[N+]([O-])c1ccc([O-])c(CN2CCOCCOCCOCCOCCOCC2)c1,basic,9.59
4609,c1ccc(C2CCCN2)cc1,basic,9.6
4610,C#CC(C)(C)N(CC)C(C)(C)C,basic,9.6
4611,CN(C)CCCC(=O)Oc1ccc([N+](=O)[O-])cc1,basic,9.6
4612,C1CCCNCCCCCCNCC1,basic,9.6
4613,Oc1onc2c1CCNCC2,basic,9.6
4614,CC1=CCN2CCC(O)C12,basic,9.6
4615,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,basic,9.61
4616,CCCNCc1ccccc1,basic,9.62
4617,CCOC(=O)c1cnc2ccccc2c1[O-],basic,9.62
4618,C=C(C)C(=O)OCCCN,basic,9.62
4619,CCN(CC)CCSC,basic,9.62
4620,CCOC(=O)C1CN2CCC1CC2,basic,9.64
4621,CNCc1ccccc1,basic,9.64
4622,NCc1ccc(C(=O)[O-])cc1,basic,9.64
4623,CC1CCCCC1=NCC(=O)[O-],basic,9.64
4624,NCCc1ccc(Br)cc1,basic,9.65
4625,NC1CCCc2ccccc21,basic,9.66
4626,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,basic,9.66
4627,C=CCN1CCCCC1,basic,9.66
4628,CC(=O)CCCCN(C)C,basic,9.66
4629,CC(N)Cc1ccc2c(c1)OCO2,basic,9.67
4630,COCCN,basic,9.67
4631,CCC(N)C(=O)[O-],basic,9.67
4632,COc1ccc(CN)cc1,basic,9.67
4633,Cc1cc(N)c(C)cn1,basic,9.68
4634,ClCC1CC2CCN1CC2,basic,9.68
4635,O=[N+]([O-])c1ccc([O-])c(CN2CCOCCOCCOCCOCC2)c1,basic,9.69
4636,CN(C)CCCC(=O)Oc1ccccc1,basic,9.7
4637,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,basic,9.7
4638,O=C1C2CC(CN3CCCC=C23)C2CCCCN12,basic,9.7
4639,CN(C)c1ccc(C=Cc2cc(N)c3ccccc3n2)cc1,basic,9.7
4640,CC(CCCN)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,basic,9.7
4641,CN1CCCC(C(=O)[O-])C1,basic,9.7
4642,C=CCC(C)(O)CN(CC)CC,basic,9.71
4643,CCOC(=O)CCCN,basic,9.71
4644,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,basic,9.72
4645,C[n+]1ccc([O-])nc1[O-],basic,9.73
4646,C=CCN,basic,9.74
4647,CC(C)(N)CO,basic,9.74
4648,O=C([O-])C(CO)NCc1cc([N+](=O)[O-])ccc1[O-],basic,9.75
4649,CC(CO)CN(C)C,basic,9.75
4650,CN(C)CC(C)(C)C,basic,9.75
4651,CN(C)CCCO,basic,9.76
4652,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CC)c1[O-],basic,9.77
4653,COc1cccc([O-])n1,basic,9.77
4654,CC(N)CCc1ccccc1,basic,9.78
4655,CCC1CCCN1C,basic,9.78
4656,CN(C)CCCNC(=O)C=N[O-],basic,9.78
4657,Cc1ccc(CCN)cc1,basic,9.78
4658,COc1ccc(CCN)cc1,basic,9.79
4659,CN(C)CCc1ccc(O)cc1,basic,9.8
4660,CN(C)CC(=O)[O-],basic,9.81
4661,CC1=CSC2=NCCN12,basic,9.81
4662,[O-]c1ncnc2ccccc12,basic,9.81
4663,CN(C)c1ccc(C2=CN3CCC2CC3)cc1,basic,9.82
4664,CC(=CC=CC(C)C(=O)[O-])C1CNC(C(=O)[O-])C1CC(=O)[O-],basic,9.82
4665,C1=CN2CCC1CC2,basic,9.82
4666,CN(C)CCCN(C)C(=O)C=N[O-],basic,9.83
4667,CCN(CC)CCO,basic,9.84
4668,C=CCC(C)(CN(CC)CC)OC(C)=O,basic,9.85
4669,CN(C)CCC(=O)[O-],basic,9.85
4670,CCCC(N)C(=O)[O-],basic,9.86
4671,CNC(C)Cc1ccccc1,basic,9.87
4672,COc1ccc(CCN)cc1OC,basic,9.87
4673,Cc1ccc(OC(=O)CCCCN(C)C)cc1,basic,9.87
4674,CC(=O)OCC1CC2CCN1CC2,basic,9.88
4675,Cn1ccc(=NC(=O)c2ccccc2)cc1,basic,9.89
4676,CC1(C)CC(Nc2ccccc2)=CC(=Nc2ccccc2)C1,basic,9.89
4677,NCCCCl,basic,9.89
4678,NCCc1ccccc1,basic,9.89
4679,CN(C)CCCCC(=O)Oc1ccc([N+](=O)[O-])cc1,basic,9.9
4680,CNC(C(=O)[O-])C(C)C,basic,9.9
4681,CNCCO,basic,9.91
4682,CC(CN)C(=O)[O-],basic,9.91
4683,CC(C)CN(C)C,basic,9.91
4684,CN1CC=CC1,basic,9.92
4685,Cn1cnc2c([O-])nc(N)nc21,basic,9.92
4686,O=C([O-])C1CCCC(C(=O)[O-])N1,basic,9.92
4687,CN(C)Cc1cc([N+](=O)[O-])ccc1[O-],basic,9.93
4688,CNCc1ccc(C)cc1,basic,9.93
4689,NCCCC#CC#CCCC(=O)[O-],basic,9.94
4690,NCCCCOc1c2ccccc2cc2ccccc12,basic,9.94
4691,C[n+]1c([O-])ccnc1[O-],basic,9.94
4692,CC(CN)c1ccccc1,basic,9.94
4693,NCCC=CC(=O)[O-],basic,9.95
4694,CN(C)C,basic,9.96
4695,NC1CCc2ccccc2C1,basic,9.97
4696,CN=c1scc(C)n1C,basic,9.97
4697,CCN(C)CCCNC(=O)C=N[O-],basic,9.97
4698,CCCNCc1ccc(C)cc1,basic,9.98
4699,CCC(C)(N)C(=O)[O-],basic,9.98
4700,Cc1ccc(C2CCCN2)cc1,basic,9.99
4701,CC(N)CCCc1ccccc1,basic,9.99
4702,CC(=O)c1ccc([O-])c(CN(C)C)c1,basic,10.0
4703,CN(C)CCCCC(=O)Oc1ccccc1,basic,10.0
4704,NCCCO,basic,10.0
4705,CC(N)=NN(C)C,basic,10.0
4706,CC(O)CNC(C)(C)C,basic,10.0
4707,Cn1cnc2c1c([O-])nc([O-])[n+]2C,basic,10.0
4708,CN=c1sc2c(n1C)CCCC2,basic,10.0
4709,CC(C)N1C[Si](C)(C)O[Si](C)(C)C1,basic,10.0
4710,[O-]c1ccnc2cccnc12,basic,10.01
4711,CNC(=N)CCNS(=O)(=O)c1ccc(C)cc1,basic,10.02
4712,CCCCCCCNCc1ccc(C)cc1,basic,10.02
4713,CC(C)N(CCc1ccccc1)CCc1ccccc1,basic,10.02
4714,c1coc(C2CN3CCC2CC3)c1,basic,10.03
4715,CCCCN(C)C,basic,10.03
4716,CCNCc1ccc(C)cc1,basic,10.04
4717,CCN(C)C,basic,10.05
4718,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,basic,10.06
4719,CC(C)NCC(=O)[O-],basic,10.06
4720,Cc1cc([O-])nc([O-])[n+]1C,basic,10.06
4721,CC(O)C(=O)C1=Nc2c([O-])nc(N)nc2NC1,basic,10.06
4722,CC(C)C(C(C)C)N(C)C,basic,10.06
4723,CCCCCNCc1ccc(C)cc1,basic,10.08
4724,CN1CCCCC1,basic,10.08
4725,CC(C)N(CCO)C(C)C,basic,10.08
4726,CCN(CC)CCCCC#N,basic,10.08
4727,C=CC(=O)NC(C)(C)CCN(CC)CC,basic,10.09
4728,C=CC(C)(C)NC(C)(C)C=C,basic,10.1
4729,CC1CC2CCCC2N1C,basic,10.1
4730,CCN(CC)CCCC(C)=O,basic,10.1
4731,C[Si](C)(CNC1CCCCC1)O[Si](C)(C)CNC1CCCCC1,basic,10.11
4732,CC(C)(C)NCCO,basic,10.11
4733,CC(C)CNCC(=O)[O-],basic,10.12
4734,CC(C)(N)Cc1ccccc1,basic,10.13
4735,Cc1cc([O-])[n+](C)c([O-])n1,basic,10.13
4736,CN(C)CCCCNC(=O)C=N[O-],basic,10.13
4737,CC(N)CC1CCCCC1,basic,10.14
4738,CC(C)CCCN(C)CCCNC(=O)C=N[O-],basic,10.15
4739,CC(C)(N)C(=O)O,basic,10.15
4740,CCOC(=O)CCCCN,basic,10.15
4741,OCC1CCCN2CCCCC12,basic,10.16
4742,CCNCC(=O)[O-],basic,10.16
4743,CCCCNCC(=O)[O-],basic,10.16
4744,CCCCCCNCc1ccc(C)cc1,basic,10.17
4745,CC(C)(C)CN,basic,10.17
4746,NCC1CCCCC1O,basic,10.18
4747,CCCNC(C)C(=O)[O-],basic,10.19
4748,NC12CCC(CC1)C2,basic,10.19
4749,NCCc1c[nH]c2ccccc12,basic,10.2
4750,c1ccc(C2CN3CCC2CC3)cc1,basic,10.2
4751,Cn1nc(-c2ccccc2)ccc1=NCCN1CCOCC1,basic,10.2
4752,CCN(CC)C(C)O,basic,10.2
4753,C=C(C)C1CNC(C(=O)[O-])C1CC(=O)[O-],basic,10.21
4754,C#CCCCN,basic,10.21
4755,CC1CCCC(C)N1C,basic,10.21
4756,O=C([O-])CN(CC(=O)[O-])Cc1cc([N+](=O)[O-])ccc1[O-],basic,10.22
4757,NCCC(=O)[O-],basic,10.22
4758,CCNC(C)C(=O)[O-],basic,10.22
4759,CN(C)Cc1cc(C(=O)c2ccccc2)ccc1[O-],basic,10.23
4760,CNCCc1ccccc1,basic,10.23
4761,CN=c1oc2c(n1C)CCCC2,basic,10.23
4762,OCC1CCN2CCC(O)C12,basic,10.24
4763,CC1CCN(C)C(C)(C)C1,basic,10.24
4764,CC1CCCCN1C,basic,10.26
4765,NCCCc1ccccc1,basic,10.27
4766,O=C(OC1CC2CCC(C1)N2)C(CO)c1ccccc1,basic,10.28
4767,CC(C)CCCC(C)N,basic,10.28
4768,CC(=O)OCC1CN2CCC1CC2,basic,10.29
4769,CN(C)c1ccc(C2CN3CCC2CC3)cc1,basic,10.29
4770,CN(C)CCCCCNC(=O)C=N[O-],basic,10.29
4771,COc1ccc2[nH]cc(CC(C)N)c2c1,basic,10.3
4772,CC(C)N(C)C,basic,10.3
4773,[O-]c1c(Cl)cc(Cl)c(Cl)c1CN1CCCCC1,basic,10.32
4774,CCN(CC)CCCNC(=O)C=N[O-],basic,10.33
4775,CCN(CC)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,basic,10.34
4776,c1ccc(CC2CCCN2)cc1,basic,10.35
4777,CCCN(CCC)CCCNC(=O)C=N[O-],basic,10.35
4778,c1ccc2c(CC3=NCCN3)cccc2c1,basic,10.35
4779,O=C([O-])CN1CCCCC1,basic,10.35
4780,CC(C)CN,basic,10.36
4781,CCCCN1CCCC1,basic,10.36
4782,CCOC(=O)CCCCCN,basic,10.37
4783,CC(C)(N)c1ccccc1,basic,10.38
4784,NCCCCc1ccccc1,basic,10.39
4785,CCN(C)CC,basic,10.39
4786,CC(C)C1CC(CC(=O)[O-])NC1C(=O)[O-],basic,10.4
4787,Cc1cc(C)c2nc(C)cc(N)c2c1,basic,10.4
4788,CN1CCC1,basic,10.4
4789,CCC(C)N(C)C,basic,10.4
4790,CC1CCCC(C(=O)[O-])N1,basic,10.4
4791,CCCCCC(N)=NN(C)C,basic,10.4
4792,CCCCNC(C)=NN(C)C,basic,10.4
4793,N=C(N)N(c1ccccc1)c1ccccc1,basic,10.42
4794,CN(C)CCCCCCNC(=O)C=N[O-],basic,10.43
4795,CC(N)CCC(=O)[O-],basic,10.43
4796,CCCN1CCCCC1,basic,10.45
4797,NC(c1ccccc1)C(O)c1ccccc1,basic,10.46
4798,[O-]c1cccnn1,basic,10.46
4799,CC1CCC(N(C)C)CC1,basic,10.46
4800,CN(C)CCCCCCCNC(=O)C=N[O-],basic,10.47
4801,CCCCN1CCCCC1,basic,10.47
4802,CCCN(CCC)CCC,basic,10.47
4803,CN(C)C1CCCCC1,basic,10.48
4804,CN(C)CCCCCCCCNC(=O)C=N[O-],basic,10.5
4805,C#CCCCCN,basic,10.5
4806,NCCCCCc1ccccc1,basic,10.51
4807,CC1CCCC(N(C)C)C1,basic,10.51
4808,CNC(C)CC1CCCCC1,basic,10.52
4809,NCCCCCO,basic,10.52
4810,CN(C)C(C)(C)C,basic,10.52
4811,NCC1CCCCC1,basic,10.52
4812,O=[N+]([O-])c1ccc([O-])c(CN2CCCCC2)c1,basic,10.54
4813,CC(C)CNC(C)C,basic,10.55
4814,CCC(C)N,basic,10.56
4815,CN(C)CCCCCCCCCCNC(=O)C=N[O-],basic,10.57
4816,CNCCCc1ccccc1,basic,10.58
4817,CN1CCCC1,basic,10.58
4818,CC(C)CNCC(C)C,basic,10.59
4819,Cn1ccc(=NN)c2ccccc21,basic,10.6
4820,C=CC1CN2CCC1CC2C(=O)[O-],basic,10.6
4821,CCCC1N=C(N)N=C(Nc2ccc(SC)cc2)N1,basic,10.6
4822,CCCCCCCCCCNCCC(=O)[O-],basic,10.6
4823,CCCCCCCCCCCCNCCC(=O)[O-],basic,10.6
4824,CCOC(=O)COc1ccc(C(=O)c2ccc([O-])c(CN)c2)c(Cl)c1Cl,basic,10.6
4825,CCCCCCCCCCCCCCCCCCN,basic,10.6
4826,CCCCCCCCCCCCCCCCCCCCCCN,basic,10.6
4827,NCCCCCCBr,basic,10.6
4828,CCN(CC)N=C(C)N,basic,10.6
4829,CCN1CCCC1C,basic,10.6
4830,CCCCCCNCCC(=O)[O-],basic,10.6
4831,CCCCCCCCCCCCCCCN,basic,10.61
4832,CCCCCCCCCCCCCCCCN,basic,10.61
4833,CCCCCCCCCCCCCCN,basic,10.62
4834,NCCCCCCO,basic,10.62
4835,CC1CC2CCN1C2,basic,10.62
4836,CCCCCCCCCCCCN,basic,10.63
4837,CCCCCCCCCCCCCN,basic,10.63
4838,O=C([O-])C1CCCCN1,basic,10.63
4839,CCCCCCCCCCN,basic,10.64
4840,CC(C)N,basic,10.64
4841,C#CCCCCCN,basic,10.64
4842,CC1CCCC(C)N1CC(C)(C)O,basic,10.65
4843,CNCCCN1c2ccccc2CCc2ccccc21,basic,10.65
4844,CCCN,basic,10.65
4845,CCCCN1CCCC1C,basic,10.65
4846,CCN(CC)Cc1cc(Br)ccc1[O-],basic,10.67
4847,NC1CCCCC1,basic,10.67
4848,CCN1CCCCC1,basic,10.68
4849,CCN1CCCCC1C,basic,10.68
4850,[O-]c1ncc2ccccc2n1,basic,10.69
4851,CCCCN1CCCCC1C,basic,10.7
4852,NCCCCCC#CC#CCCC(=O)[O-],basic,10.7
4853,CC12CN3CC(C)(C1)CC(C)(C3)C2,basic,10.7
4854,NC(Cc1nc[n-]n1)C(=O)[O-],basic,10.7
4855,CCOc1ccnc([O-])n1,basic,10.7
4856,CC(=O)C(CN1CCCCC1)=N[O-],basic,10.7
4857,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,basic,10.71
4858,CN(C)Cc1cc(Br)ccc1[O-],basic,10.71
4859,Nc1ccnc2c([O-])cccc12,basic,10.71
4860,O=[N+]([O-])c1cc(CN2CCCCC2)c([O-])c2ccccc12,basic,10.73
4861,NCC[S-],basic,10.73
4862,CC(C)(C)N,basic,10.73
4863,NCCCCCCC#CC#CCCC(=O)[O-],basic,10.74
4864,C#CCCCCCCN,basic,10.74
4865,C[Si](C)(CCN)O[Si](C)(C)CCN,basic,10.74
4866,CNC(C)(C)C(=O)[O-],basic,10.75
4867,Cn1cccnc1=N,basic,10.75
4868,C[Si](C)(C)CCCN,basic,10.75
4869,NCCCCCC(=O)[O-],basic,10.76
4870,CCCCCCCCN,basic,10.76
4871,CC1CCCC(C)(C)N1C,basic,10.76
4872,CCC(C)NCC(C)C,basic,10.77
4873,CN(C)CC[S-],basic,10.78
4874,CNCCCC(=O)[O-],basic,10.78
4875,CCN(CC)CC,basic,10.78
4876,C1CCCNCCC1,basic,10.78
4877,NCCCCCCCCCCCCN,basic,10.79
4878,Cc1ccc(S(=O)(=O)[N-]CCC(=N)N)cc1,basic,10.8
4879,C1CCC(C2CCCN2)CC1,basic,10.8
4880,C=CC(C)(C)NC(C)(C)CC,basic,10.8
4881,CCCCN(CCCC)CCCC,basic,10.8
4882,CCCCNC,basic,10.8
4883,CC(C)NC[Si](C)(C)C,basic,10.8
4884,CN(C)CC[Se-],basic,10.81
4885,[S-]c1nccc2ccccc12,basic,10.82
4886,CCCCCC(C)(C)N,basic,10.83
4887,CC(C)(C)CC(C)(C)N,basic,10.84
4888,[O-]c1cc2ccccc2cc1C1=NCCN1,basic,10.85
4889,CC([Se-])CN,basic,10.85
4890,CN1C2CC=C(C(=O)[O-])C1CC2,basic,10.85
4891,CCC(N)(CC)CC,basic,10.87
4892,OCC1CCN2CCCC12,basic,10.87
4893,CCC(C)(C)N,basic,10.89
4894,CC1CCNCC1,basic,10.89
4895,CC(C)CCNCCC(C)C,basic,10.9
4896,CCCNCC[S-],basic,10.9
4897,C1CCC2NCCCC2C1,basic,10.9
4898,CCNCC[Se-],basic,10.91
4899,CC1CCCNC1,basic,10.92
4900,CC1CCN2CCC(O)C12,basic,10.92
4901,CC(C)CCN,basic,10.93
4902,CCC(C)NC(C)CC,basic,10.94
4903,CC(C)([Se-])CN,basic,10.95
4904,NCCCCCCC(=O)[O-],basic,10.95
4905,C[Si](C)(C)CNC1CCCCC1,basic,10.96
4906,CC1CCN1,basic,10.96
4907,CCN1CCCC1,basic,10.96
4908,CN1CCCCCC1,basic,10.96
4909,CC(C)N1CCCCC1,basic,10.96
4910,NCCCCCCCC(=O)[O-],basic,10.97
4911,CNC,basic,10.98
4912,CC1CCCCN1,basic,10.98
4913,CCN(CC)CC(C)=N[O-],basic,10.98
4914,C[Si](C)(C)CCN,basic,10.99
4915,C1CCCNCC1,basic,10.99
4916,CC1CCCC(C)N1,basic,10.99
4917,NCCCCCCCCCCC(=O)[O-],basic,11.0
4918,Nc1cccc2nc3ccccc3c(N)c12,basic,11.0
4919,CCCCCCCCCCCCNCCCCCCCCCCCC,basic,11.0
4920,CCCCCCCCCCCCCCCNCCCCCCCCCCCCCCC,basic,11.0
4921,CCCCCCCCCCCCCCCCCCNCCCCCCCCCCCCCCCCCC,basic,11.0
4922,C[Si](C)(C)CNC[Si](C)(C)C,basic,11.0
4923,NCCCCCCCCCC(=O)[O-],basic,11.01
4924,CCCCCCNCCCCCC,basic,11.01
4925,CC(C)(C)NCCCCCCNC(C)(C)C,basic,11.01
